%  label: Fitness-sharing, 17/03/23 00-10-39
%  population_size: 2048
%  mutation_rate: 0.45
%  max_generations: 800000
%  selection_method: Tournement
%  t_size: 4
%  brood_size: 2
%  min_start_len: 2
%  max_start_len: 32
%  max_len: 256
%  fit_goal: 0
%  cuck_rate: 0.15
%  threads: 8
%  num_demes: 4
%  migration: 0.1
%  use_viscosity: true
%  outregs: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]
%  inregs: [0, 1, 2, 3]
%  binary_path: /home/oblivia/Projects/roper/data/tomato-RT-N18U-httpd

ITERATION,AVG-GEN,AVG-FIT,AVG-ABFIT,AVG-CRASH,BEST-GEN,BEST-FIT,BEST-ABFIT,BEST-CRASH,AVG-LENGTH,BEST-LENGTH,UNSEEN
10012,31.177734,0.07255318,0.07255318,0.004036327,26,0.0058755856,0.0058755856,0,33.916992,6,0.5161133
10013,31.175293,0.07257013,0.07257013,0.004040404,26,0.0058755856,0.0058755856,0,33.911133,6,0.51660156
10014,31.189453,0.07254724,0.07254724,0.004036327,26,0.0058755856,0.0058755856,0,33.90576,6,0.5161133
10015,31.1958,0.07252093,0.07252093,0.004036327,26,0.0058755856,0.0058755856,0,33.92334,6,0.5161133
10016,31.196777,0.07252093,0.07252093,0.004036327,26,0.0058755856,0.0058755856,0,33.902344,6,0.5161133
10017,31.191406,0.07251745,0.07251745,0.004040404,26,0.0058755856,0.0058755856,0,33.840332,6,0.51660156
10018,31.196777,0.07251745,0.07251745,0.004040404,26,0.0058755856,0.0058755856,0,33.85742,6,0.51660156
10019,31.192871,0.0724457,0.0724457,0.0040444895,26,0.0058755856,0.0058755856,0,33.89453,6,0.51708984
10020,31.188477,0.07244925,0.07244925,0.004040404,26,0.0058755856,0.0058755856,0,33.90576,6,0.51660156
10021,31.188965,0.0724457,0.0724457,0.0040444895,26,0.0058755856,0.0058755856,0,33.910645,6,0.51708984
10022,31.184082,0.0724457,0.0724457,0.0040444895,26,0.0058755856,0.0058755856,0,33.882324,6,0.51708984
10023,31.17627,0.07247951,0.07247951,0.004052685,26,0.0058755856,0.0058755856,0,33.88672,6,0.5180664
10024,31.181152,0.07247243,0.07247243,0.004060914,26,0.0058755856,0.0058755856,0,33.878418,6,0.51904297
10025,31.183105,0.07247243,0.07247243,0.004060914,26,0.0058755856,0.0058755856,0,33.916016,6,0.51904297
10026,31.183594,0.07247243,0.07247243,0.004060914,26,0.0058755856,0.0058755856,0,33.96289,6,0.51904297
10027,31.17871,0.07247243,0.07247243,0.004060914,26,0.0058755856,0.0058755856,0,33.964844,6,0.51904297
10028,31.173828,0.072468884,0.072468884,0.0040650405,26,0.0058755856,0.0058755856,0,33.973145,6,0.51953125
10029,31.172363,0.07248233,0.07248233,0.00407332,26,0.0058755856,0.0058755856,0,33.959473,6,0.5205078
10030,31.172852,0.07248588,0.07248588,0.004069176,26,0.0058755856,0.0058755856,0,33.984863,6,0.52001953
10031,31.186523,0.07246176,0.07246176,0.00407332,26,0.0058755856,0.0058755856,0,33.950195,6,0.5205078
10032,31.194824,0.07246176,0.07246176,0.00407332,26,0.0058755856,0.0058755856,0,33.939453,6,0.5205078
10033,31.192871,0.07246532,0.07246532,0.004069176,26,0.0058755856,0.0058755856,0,33.930664,6,0.52001953
10034,31.191895,0.072461754,0.072461754,0.00407332,26,0.0058755856,0.0058755856,0,33.956543,6,0.5205078
10035,31.19336,0.072461754,0.072461754,0.00407332,26,0.0058755856,0.0058755856,0,33.9834,6,0.5205078
10036,31.198242,0.07244477,0.07244477,0.004069176,26,0.0058755856,0.0058755856,0,33.99121,6,0.52001953
10037,31.21289,0.07247877,0.07247877,0.004077472,26,0.0058755856,0.0058755856,0,34.023926,6,0.5209961
10038,31.226563,0.07247877,0.07247877,0.004077472,26,0.0058755856,0.0058755856,0,34.03076,6,0.5209961
10039,31.23291,0.07247522,0.07247522,0.0040816325,26,0.0058755856,0.0058755856,0,34.081543,6,0.5214844
10040,31.236816,0.07207701,0.07207701,0.0040816325,26,0.0058755856,0.0058755856,0,34.108887,6,0.5214844
10041,31.251465,0.072069064,0.072069064,0.0040899795,26,0.0058755856,0.0058755856,0,34.126953,6,0.52246094
10042,31.25586,0.07207701,0.07207701,0.0040816325,26,0.0058755856,0.0058755856,0,34.109375,6,0.5214844
10043,31.246094,0.07208098,0.07208098,0.004077472,26,0.0058755856,0.0058755856,0,34.08789,6,0.5209961
10044,31.248047,0.07207701,0.07207701,0.0040816325,26,0.0058755856,0.0058755856,0,34.066406,6,0.5214844
10045,31.259766,0.07207701,0.07207701,0.0040816325,26,0.0058755856,0.0058755856,0,34.040527,6,0.5214844
10046,31.268555,0.07203578,0.07203578,0.0040816325,26,0.0058755856,0.0058755856,0,34.03955,6,0.5214844
10047,31.269043,0.07201321,0.07201321,0.004077472,26,0.0058755856,0.0058755856,0,34.058594,6,0.5209961
10048,31.270996,0.07201321,0.07201321,0.004077472,26,0.0058755856,0.0058755856,0,34.052734,6,0.5209961
10049,31.271484,0.07201321,0.07201321,0.004077472,26,0.0058755856,0.0058755856,0,34.05127,6,0.5209961
10050,31.280273,0.07198488,0.07198488,0.0040816325,26,0.0058755856,0.0058755856,0,34.03076,6,0.5214844
10051,31.274414,0.07198488,0.07198488,0.0040816325,26,0.0058755856,0.0058755856,0,34.047363,6,0.5214844
10052,31.27246,0.07197673,0.07197673,0.0040899795,26,0.0058755856,0.0058755856,0,34.02881,6,0.52246094
10053,31.280273,0.07196426,0.07196426,0.0040816325,26,0.0058755856,0.0058755856,0,34.02588,6,0.5214844
10054,31.273926,0.07196426,0.07196426,0.0040816325,26,0.0058755856,0.0058755856,0,34.026367,6,0.5214844
10055,31.277832,0.07196834,0.07196834,0.004077472,26,0.0058755856,0.0058755856,0,34.0708,6,0.5209961
10056,31.286133,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.0791,6,0.52197266
10057,31.291016,0.071982734,0.071982734,0.0040899795,26,0.0058755856,0.0058755856,0,34.08203,6,0.52246094
10058,31.286133,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.089844,6,0.52197266
10059,31.286133,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.089844,6,0.52197266
10060,31.287598,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.089355,6,0.52197266
10061,31.286621,0.07199934,0.07199934,0.0040941657,26,0.0058755856,0.0058755856,0,34.085938,6,0.5229492
10062,31.303223,0.071982734,0.071982734,0.0040899795,26,0.0058755856,0.0058755856,0,34.101074,6,0.52246094
10063,31.315918,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.09326,6,0.52197266
10064,31.324707,0.071982734,0.071982734,0.0040899795,26,0.0058755856,0.0058755856,0,34.091797,6,0.52246094
10065,31.320313,0.071982734,0.071982734,0.0040899795,26,0.0058755856,0.0058755856,0,34.100586,6,0.52246094
10066,31.32373,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.097656,6,0.52197266
10067,31.32129,0.0719868,0.0719868,0.004085802,26,0.0058755856,0.0058755856,0,34.09424,6,0.52197266
10068,31.322266,0.07198682,0.07198682,0.004085802,26,0.0058755856,0.0058755856,0,34.084473,6,0.52197266
10069,31.305176,0.0720034,0.0720034,0.0040899795,26,0.0058755856,0.0058755856,0,34.085938,6,0.52246094
10070,31.300781,0.07199934,0.07199934,0.0040941657,26,0.0058755856,0.0058755856,0,34.08545,6,0.5229492
10071,31.311035,0.07197673,0.07197673,0.0040899795,26,0.0058755856,0.0058755856,0,34.100586,6,0.52246094
10072,31.308594,0.071980804,0.071980804,0.004085802,26,0.0058755856,0.0058755856,0,34.11914,6,0.52197266
10073,31.312988,0.071972646,0.071972646,0.0040941657,26,0.0058755856,0.0058755856,0,34.140137,6,0.5229492
10074,31.312988,0.071972646,0.071972646,0.0040941657,26,0.0058755856,0.0058755856,0,34.10547,6,0.5229492
10075,31.316895,0.071968555,0.071968555,0.0040983604,26,0.0058755856,0.0058755856,0,34.124023,6,0.5234375
10076,31.327148,0.07196445,0.07196445,0.004102564,26,0.0058755856,0.0058755856,0,34.11328,6,0.5239258
10077,31.32959,0.071968555,0.071968555,0.0040983604,26,0.0058755856,0.0058755856,0,34.090332,6,0.5234375
10078,31.330078,0.07196446,0.07196446,0.004102564,26,0.0058755856,0.0058755856,0,34.09424,6,0.5239258
10079,31.333008,0.07196034,0.07196034,0.0041067763,26,0.0058755856,0.0058755856,0,34.114258,6,0.52441406
10080,31.342773,0.07195431,0.07195431,0.0041067763,26,0.0058755856,0.0058755856,0,34.12549,6,0.52441406
10081,31.345215,0.07195018,0.07195018,0.004110997,26,0.0058755856,0.0058755856,0,34.115723,6,0.52490234
10082,31.348633,0.07195842,0.07195842,0.004102564,26,0.0058755856,0.0058755856,0,34.17627,6,0.5239258
10083,31.354004,0.071962535,0.071962535,0.0040983604,26,0.0058755856,0.0058755856,0,34.21045,6,0.5234375
10084,31.355957,0.07195842,0.07195842,0.004102564,26,0.0058755856,0.0058755856,0,34.260742,6,0.5239258
10085,31.35791,0.07195842,0.07195842,0.004102564,26,0.0058755856,0.0058755856,0,34.269043,6,0.5239258
10086,31.354004,0.07197505,0.07197505,0.0041067763,26,0.0058755856,0.0058755856,0,34.271484,6,0.52441406
10087,31.355957,0.071931675,0.071931675,0.004102564,26,0.0058755856,0.0058755856,0,34.234863,6,0.5239258
10088,31.353027,0.071909085,0.071909085,0.0040983604,26,0.0058755856,0.0058755856,0,34.230957,6,0.5234375
10089,31.359863,0.07190492,0.07190492,0.004102564,26,0.0058755856,0.0058755856,0,34.21826,6,0.5239258
10090,31.368164,0.071396984,0.071396984,0.0030800821,26,0.0058755856,0.0058755856,0,34.250977,6,0.52441406
10091,31.379883,0.07143212,0.07143212,0.003076923,26,0.0058755856,0.0058755856,0,34.25586,6,0.5239258
10092,31.375,0.0714114,0.0714114,0.003076923,26,0.0058755856,0.0058755856,0,34.22119,6,0.5239258
10093,31.371094,0.07140672,0.07140672,0.0030800821,26,0.0058755856,0.0058755856,0,34.222168,6,0.52441406
10094,31.375977,0.07140672,0.07140672,0.0030800821,26,0.0058755856,0.0058755856,0,34.18994,6,0.52441406
10095,31.381348,0.0714114,0.0714114,0.003076923,26,0.0058755856,0.0058755856,0,34.177734,6,0.5239258
10096,31.38623,0.07140672,0.07140672,0.0030800821,26,0.0058755856,0.0058755856,0,34.131836,6,0.52441406
10097,31.391113,0.07140672,0.07140672,0.0030800821,26,0.0058755856,0.0058755856,0,34.138184,6,0.52441406
10098,31.388184,0.07140203,0.07140203,0.0030832477,26,0.0058755856,0.0058755856,0,34.11621,6,0.52490234
10099,31.388184,0.07140203,0.07140203,0.0030832477,26,0.0058755856,0.0058755856,0,34.057617,6,0.52490234
10100,31.390625,0.071392626,0.071392626,0.0030895984,26,0.0058755856,0.0058755856,0,34.06787,6,0.5258789
10101,31.398926,0.07140203,0.07140203,0.0030832477,26,0.0058755856,0.0058755856,0,34.083984,6,0.52490234
10102,31.40332,0.07138126,0.07138126,0.0030832477,26,0.0058755856,0.0058755856,0,34.083984,6,0.52490234
10103,31.398926,0.07138597,0.07138597,0.0030800821,26,0.0058755856,0.0058755856,0,34.056152,6,0.52441406
10104,31.401855,0.07138126,0.07138126,0.0030832477,26,0.0058755856,0.0058755856,0,34.046875,6,0.52490234
10105,31.405273,0.07138126,0.07138126,0.0030832477,26,0.0058755856,0.0058755856,0,34.034668,6,0.52490234
10106,31.401855,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,34.041504,6,0.5258789
10107,31.395996,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,34.001465,6,0.5258789
10108,31.40332,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,34.023438,6,0.5258789
10109,31.395508,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,34.004395,6,0.5258789
10110,31.396973,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,33.978027,6,0.5258789
10111,31.39746,0.071367085,0.071367085,0.0030927835,26,0.0058755856,0.0058755856,0,33.956055,6,0.5263672
10112,31.40918,0.071367085,0.071367085,0.0030927835,26,0.0058755856,0.0058755856,0,33.967285,6,0.5263672
10113,31.416016,0.07137182,0.07137182,0.0030895984,26,0.0058755856,0.0058755856,0,33.96826,6,0.5258789
10114,31.41748,0.07137655,0.07137655,0.0030864198,26,0.0058755856,0.0058755856,0,33.95166,6,0.5253906
10115,31.419922,0.07175986,0.07175986,0.0030800821,26,0.0058755856,0.0058755856,0,33.960938,6,0.52441406
10116,31.423828,0.071739115,0.071739115,0.0030800821,26,0.0058755856,0.0058755856,0,33.940918,6,0.52441406
10117,31.435059,0.07173477,0.07173477,0.0030832477,26,0.0058755856,0.0058755856,0,33.933105,6,0.52490234
10118,31.432129,0.07173477,0.07173477,0.0030832477,26,0.0058755856,0.0058755856,0,33.91992,6,0.52490234
10119,31.439453,0.07173477,0.07173477,0.0030832477,26,0.0058755856,0.0058755856,0,33.990723,6,0.52490234
10120,31.44873,0.0716916,0.0716916,0.0030800821,26,0.0058755856,0.0058755856,0,34.004395,6,0.52441406
10121,31.458008,0.071700364,0.071700364,0.0030737706,26,0.0058755856,0.0058755856,0,34.019043,6,0.5234375
10122,31.457031,0.07170909,0.07170909,0.0030674846,26,0.0058755856,0.0058755856,0,34.041992,6,0.52246094
10123,31.461426,0.07171344,0.07171344,0.0030643514,26,0.0058755856,0.0058755856,0,34.058105,6,0.52197266
10124,31.457031,0.07169717,0.07169717,0.0030612245,26,0.0058755856,0.0058755856,0,34.0459,6,0.5214844
10125,31.45459,0.07171944,0.07171944,0.0030643514,26,0.0058755856,0.0058755856,0,34.02002,6,0.52197266
10126,31.458984,0.07170316,0.07170316,0.0030612245,26,0.0058755856,0.0058755856,0,34.03076,6,0.5214844
10127,31.467773,0.07169881,0.07169881,0.0030643514,26,0.0058755856,0.0058755856,0,33.984375,6,0.52197266
10128,31.473145,0.071659,0.071659,0.003058104,26,0.0058755856,0.0058755856,0,34.00537,6,0.5209961
10129,31.47168,0.07166339,0.07166339,0.0030549897,26,0.0058755856,0.0058755856,0,34.03076,6,0.5205078
10130,31.469727,0.071659,0.071659,0.003058104,26,0.0058755856,0.0058755856,0,34.03369,6,0.5209961
10131,31.472656,0.071659,0.071659,0.003058104,26,0.0058755856,0.0058755856,0,34.029785,6,0.5209961
10132,31.480469,0.071659,0.071659,0.003058104,26,0.0058755856,0.0058755856,0,34.012207,6,0.5209961
10133,31.479492,0.071638405,0.071638405,0.003058104,26,0.0058755856,0.0058755856,0,34.023438,6,0.5209961
10134,31.476563,0.07163399,0.07163399,0.0030612245,26,0.0058755856,0.0058755856,0,33.989746,6,0.5214844
10135,31.470703,0.07161781,0.07161781,0.003058104,26,0.0058755856,0.0058755856,0,33.990234,6,0.5209961
10136,31.46582,0.07161781,0.07161781,0.003058104,26,0.0058755856,0.0058755856,0,33.996094,6,0.5209961
10137,31.466797,0.071626656,0.071626656,0.003051882,26,0.0058755856,0.0058755856,0,34.004395,6,0.52001953
10138,31.463379,0.071626656,0.071626656,0.003051882,26,0.0058755856,0.0058755856,0,33.962402,6,0.52001953
10139,31.463867,0.071626656,0.071626656,0.003051882,26,0.0058755856,0.0058755856,0,33.934082,6,0.52001953
10140,31.470703,0.0716656,0.0716656,0.0030456854,26,0.0058755856,0.0058755856,0,33.92578,6,0.51904297
10141,31.469727,0.07168177,0.07168177,0.0030487804,26,0.0058755856,0.0058755856,0,33.9292,6,0.51953125
10142,31.478516,0.07167741,0.07167741,0.003051882,26,0.0058755856,0.0058755856,0,33.92578,6,0.52001953
10143,31.488281,0.071302205,0.071302205,0.0030549897,26,0.0058755856,0.0058755856,0,33.921875,6,0.5205078
10144,31.489746,0.071302205,0.071302205,0.0030549897,26,0.0058755856,0.0058755856,0,33.975098,6,0.5205078
10145,31.485352,0.07129745,0.07129745,0.003058104,26,0.0058755856,0.0058755856,0,33.95215,6,0.5209961
10146,31.48584,0.071302205,0.071302205,0.0030549897,26,0.0058755856,0.0058755856,0,33.970703,6,0.5205078
10147,31.487793,0.071302205,0.071302205,0.0030549897,26,0.0058755856,0.0058755856,0,33.961914,6,0.5205078
10148,31.483887,0.07133009,0.07133009,0.0030549897,26,0.0058755856,0.0058755856,0,33.973633,6,0.5205078
10149,31.497559,0.07133481,0.07133481,0.003051882,26,0.0058755856,0.0058755856,0,33.967285,6,0.52001953
10150,31.492676,0.07133952,0.07133952,0.0030487804,26,0.0058755856,0.0058755856,0,33.95166,6,0.51953125
10151,31.493652,0.07133481,0.07133481,0.003051882,26,0.0058755856,0.0058755856,0,33.956543,6,0.52001953
10152,31.484375,0.07133481,0.07133481,0.003051882,26,0.0058755856,0.0058755856,0,33.938477,6,0.52001953
10153,31.48877,0.07133009,0.07133009,0.0030549897,26,0.0058755856,0.0058755856,0,33.930176,6,0.5205078
10154,31.489746,0.07133481,0.07133481,0.003051882,26,0.0058755856,0.0058755856,0,33.930176,6,0.52001953
10155,31.495117,0.07133952,0.07133952,0.0030487804,26,0.0058755856,0.0058755856,0,33.94287,6,0.51953125
10156,31.50879,0.071338244,0.071338244,0.0030456854,26,0.0058755856,0.0058755856,0,33.93506,6,0.51904297
10157,31.510742,0.07133354,0.07133354,0.0030487804,26,0.0058755856,0.0058755856,0,33.89502,6,0.51953125
10158,31.518066,0.07132883,0.07132883,0.003051882,26,0.0058755856,0.0058755856,0,33.87744,6,0.52001953
10159,31.52295,0.071313016,0.071313016,0.0030487804,26,0.0058755856,0.0058755856,0,33.887695,6,0.51953125
10160,31.535156,0.07128773,0.07128773,0.003051882,26,0.0058755856,0.0058755856,0,33.859863,6,0.52001953
10161,31.533691,0.07127819,0.07127819,0.003058104,26,0.0058755856,0.0058755856,0,33.86035,6,0.5209961
10162,31.530273,0.07127341,0.07127341,0.0030612245,26,0.0058755856,0.0058755856,0,33.836914,6,0.5214844
10163,31.500488,0.07127341,0.07127341,0.0030612245,26,0.0058755856,0.0058755856,0,33.822266,6,0.5214844
10164,31.500977,0.07126861,0.07126861,0.0030643514,26,0.0058755856,0.0058755856,0,33.84326,6,0.52197266
10165,31.504395,0.07123946,0.07123946,0.0030674846,26,0.0058755856,0.0058755856,0,33.833984,6,0.52246094
10166,31.50293,0.071218796,0.071218796,0.0030674846,26,0.0058755856,0.0058755856,0,33.8584,6,0.52246094
10167,31.515625,0.07122977,0.07122977,0.0030737706,26,0.0058755856,0.0058755856,0,33.839355,6,0.5234375
10168,31.523926,0.07121279,0.07121279,0.0030674846,26,0.0058755856,0.0058755856,0,33.870605,6,0.52246094
10169,31.526855,0.071207926,0.071207926,0.0030706243,26,0.0058755856,0.0058755856,0,33.821777,6,0.5229492
10170,31.525879,0.071207926,0.071207926,0.0030706243,26,0.0058755856,0.0058755856,0,33.806152,6,0.5229492
10171,31.533691,0.071207926,0.071207926,0.0030706243,26,0.0058755856,0.0058755856,0,33.79492,6,0.5229492
10172,31.534668,0.07120305,0.07120305,0.0030737706,26,0.0058755856,0.0058755856,0,33.81006,6,0.5234375
10173,31.546875,0.071177445,0.071177445,0.003076923,26,0.0058755856,0.0058755856,0,33.811523,6,0.5239258
10174,31.543945,0.071156725,0.071156725,0.003076923,26,0.0058755856,0.0058755856,0,33.822754,6,0.5239258
10175,31.535645,0.071156725,0.071156725,0.003076923,26,0.0058755856,0.0058755856,0,33.818848,6,0.5239258
10176,31.548828,0.071136005,0.071136005,0.003076923,26,0.0058755856,0.0058755856,0,33.818848,6,0.5239258
10177,31.547852,0.071136005,0.071136005,0.003076923,26,0.0058755856,0.0058755856,0,33.809082,6,0.5239258
10178,31.5542,0.07113104,0.07113104,0.0030800821,26,0.0058755856,0.0058755856,0,33.84961,6,0.52441406
10179,31.552734,0.07112607,0.07112607,0.0030832477,26,0.0058755856,0.0058755856,0,33.8584,6,0.52490234
10180,31.55664,0.07110532,0.07110532,0.0030832477,26,0.0058755856,0.0058755856,0,33.879883,6,0.52490234
10181,31.55957,0.071089566,0.071089566,0.0030800821,26,0.0058755856,0.0058755856,0,33.86621,6,0.52441406
10182,31.566406,0.07116278,0.07116278,0.003076923,26,0.0058755856,0.0058755856,0,33.864258,6,0.5239258
10183,31.579102,0.07115291,0.07115291,0.0030832477,26,0.0058755856,0.0058755856,0,33.819824,6,0.52490234
10184,31.589355,0.07116874,0.07116874,0.0030864198,26,0.0058755856,0.0058755856,0,33.839844,6,0.5253906
10185,31.601074,0.071163796,0.071163796,0.0030895984,26,0.0058755856,0.0058755856,0,33.848633,6,0.5258789
10186,31.601074,0.071163796,0.071163796,0.0030895984,26,0.0058755856,0.0058755856,0,33.84375,6,0.5258789
10187,31.608398,0.07116874,0.07116874,0.0030864198,26,0.0058755856,0.0058755856,0,33.848145,6,0.5253906
10188,31.61621,0.07116874,0.07116874,0.0030864198,26,0.0058755856,0.0058755856,0,33.83838,6,0.5253906
10189,31.624023,0.071200505,0.071200505,0.0030927835,26,0.0058755856,0.0058755856,0,33.875977,6,0.5263672
10190,31.63086,0.071184605,0.071184605,0.0030895984,26,0.0058755856,0.0058755856,0,33.885254,6,0.5258789
10191,31.634277,0.07118953,0.07118953,0.0030864198,26,0.0058755856,0.0058755856,0,33.878906,6,0.5253906
10192,31.638672,0.071212806,0.071212806,0.0030895984,26,0.0058755856,0.0058755856,0,33.87451,6,0.5258789
10193,31.648926,0.07121281,0.07121281,0.0030895984,26,0.0058755856,0.0058755856,0,33.887207,6,0.5258789
10194,31.65625,0.07120792,0.07120792,0.0030927835,26,0.0058755856,0.0058755856,0,33.86084,6,0.5263672
10195,31.661133,0.07121281,0.07121281,0.0030895984,26,0.0058755856,0.0058755856,0,33.885742,6,0.5258789
10196,31.67041,0.071192004,0.071192004,0.0030895984,26,0.0058755856,0.0058755856,0,33.896973,6,0.5258789
10197,31.670898,0.071192004,0.071192004,0.0030895984,26,0.0058755856,0.0058755856,0,33.904785,6,0.5258789
10198,31.676758,0.071571566,0.071571566,0.0030864198,26,0.0058755856,0.0058755856,0,33.890625,6,0.5253906
10199,31.689453,0.071567036,0.071567036,0.0030895984,26,0.0058755856,0.0058755856,0,33.86963,6,0.5258789
10200,31.688965,0.071567036,0.071567036,0.0030895984,26,0.0058755856,0.0058755856,0,33.84375,6,0.5258789
10201,31.687012,0.0715625,0.0715625,0.0030927835,26,0.0058755856,0.0058755856,0,33.879883,6,0.5263672
10202,31.690918,0.071557954,0.071557954,0.0030959751,26,0.0058755856,0.0058755856,0,33.87744,6,0.52685547
10203,31.693848,0.071557954,0.071557954,0.0030959751,26,0.0058755856,0.0058755856,0,33.873535,6,0.52685547
10204,31.702148,0.07154623,0.07154623,0.0030895984,26,0.0058755856,0.0058755856,0,33.876465,6,0.5258789
10205,31.707031,0.07152999,0.07152999,0.0030864198,26,0.0058755856,0.0058755856,0,33.871582,6,0.5253906
10206,31.69336,0.07154623,0.07154623,0.0030895984,26,0.0058755856,0.0058755856,0,33.85742,6,0.5258789
10207,31.703125,0.071498565,0.071498565,0.0030895984,26,0.0058755856,0.0058755856,0,33.82129,6,0.5258789
10208,31.710938,0.071471706,0.071471706,0.0030895984,26,0.0058755856,0.0058755856,0,33.87744,6,0.5258789
10209,31.718262,0.07147633,0.07147633,0.0030864198,26,0.0058755856,0.0058755856,0,33.856445,6,0.5253906
10210,31.734375,0.07147633,0.07147633,0.0030864198,26,0.0058755856,0.0058755856,0,33.88623,6,0.5253906
10211,31.73584,0.07148095,0.07148095,0.0030832477,26,0.0058755856,0.0058755856,0,33.875,6,0.52490234
10212,31.730957,0.07148095,0.07148095,0.0030832477,26,0.0058755856,0.0058755856,0,33.876465,6,0.52490234
